2024-12-04 15:13:02,996 - INFO - 2020-01-31 00:00:00: Selected 179 stocks.
2024-12-04 15:13:02,997 - INFO - 2020-01-31 00:00:00: Portfolio Value = 9,160,743.97
2024-12-04 15:13:03,016 - INFO - Selected Stocks:
Ticker        Name    Close  PER  PBR  DIV      EPS
006840      AK홀딩스  14410.0 5.72 0.34 1.33  2635.0
001630     종근당홀딩스  53900.0 5.80 0.48 2.48  9744.0
005380        현대차 295000.0 5.80 0.75 4.30 45703.0
383220        F&F  62400.0 5.81 1.92 2.62 11144.0
005720         넥센   4840.0 5.84 0.21 2.75   778.0
055550       신한지주  48150.0 5.84 0.45 4.47  8048.0
012330      현대모비스 251500.0 5.85 0.49 2.05 37639.0
085620     미래에셋생명   5470.0 5.88 0.24 0.00   898.0
030610       교보증권   4890.0 5.89 0.30 5.04   843.0
194370  제이에스코퍼레이션  17820.0 5.90 0.94 4.36  3499.0
192080     더블유게임즈  46100.0 5.91 1.01 2.22  7635.0
016360       삼성증권  39800.0 5.97 0.49 6.01  6130.0
111380       동인기연  22750.0 5.98 1.20 2.17  4321.0
029530       신도리코  37900.0 6.04 0.33 3.90  6371.0
104700       한국철강   9450.0 6.12 0.49 3.72  1756.0
241560       두산밥캣  51300.0 6.15 0.95 2.83  9203.0
034590     인천도시가스  25650.0 6.21 0.51 4.73  4251.0
001720       신영증권  71800.0 6.22 0.39 5.41 11893.0
028050      삼성E&A  24150.0 6.23 1.35 0.00  3846.0
058860       KTis   2730.0 6.23 0.43 4.23   455.0
088790         진도   1965.0 6.26 0.26 2.26   353.0
000850       화천기공  30050.0 6.30 0.19 4.30  4801.0
016800        퍼시스  51000.0 6.36 0.80 2.53  7470.0
001430    세아베스틸지주  20750.0 6.39 0.42 5.25  3576.0
035000       HS애드   6270.0 6.40 0.57 7.03  1000.0
003720         삼영   3980.0 6.41 1.81 0.55   567.0
007590      동방아그로   6350.0 6.42 0.49 4.78   978.0
294870  HDC현대산업개발  18200.0 6.42 0.37 4.07  2678.0
002170       삼양통상  47850.0 6.43 0.32 3.01  7753.0
067830    세이브존I&C   2365.0 6.48 0.19 1.28   361.0
185750        종근당  97900.0 6.51 1.61 1.06 15941.0
014580      태경비케이   5320.0 6.52 0.79 2.29   871.0
102260      동성케미컬   4445.0 6.53 0.55 4.46   687.0
023000       삼원강재   2740.0 6.57 0.45 4.01   418.0
089590       제주항공  10300.0 6.61 2.82 0.00  1650.0
086280     현대글로비스 109543.0 6.65 0.91 3.35 28297.0
000990      DB하이텍  48900.0 6.67 1.00 1.39  6241.0
060980      HL홀딩스  34000.0 6.67 0.33 5.72  5237.0
234080     JW생명과학  11930.0 6.68 1.18 4.12  1818.0
004000     롯데정밀화학  44500.0 6.70 0.51 4.18  7147.0
005430       한국공항  73200.0 6.72 0.61 1.45 10275.0
032640     LG유플러스   9820.0 6.73 0.49 6.67  1449.0
009680        모토닉   8880.0 6.77 0.42 5.23  1270.0
383800      LX홀딩스   7000.0 6.77 0.32 3.93  1015.0
012280       영화금속    916.0 6.79 0.75 2.03   145.0
105560       KB금융  78500.0 6.85 0.53 3.86 11580.0
002920       유성기업   2560.0 6.93 0.23 2.27   381.0
138040    메리츠금융지주  79100.0 6.93 1.51 3.09 11020.0
000880         한화  26850.0 6.95 0.24 2.75  3920.0
2024-12-04 15:13:04,138 - INFO - 2024-07-31 00:00:00: Selected 180 stocks.
2024-12-04 15:13:04,139 - INFO - 2024-07-31 00:00:00: Portfolio Value = 19,918,227.84
2024-12-04 15:13:04,156 - INFO - Selected Stocks:
Ticker       Name    Close  PER  PBR  DIV     EPS
003030     세아제강지주 179300.0 2.74 0.43 1.04 70197.0
016380       KG스틸   6300.0 2.76 0.34 3.10  2342.0
000400     롯데손해보험   2825.0 2.80 0.67 0.00   966.0
071320     지역난방공사  47700.0 2.83 0.26 0.00 16508.0
123890     한국자산신탁   3040.0 2.85 0.36 7.28  1059.0
002780       진흥기업    905.0 2.88 0.49 0.00   311.0
001940   KISCO홀딩스  19780.0 2.93 0.23 4.65  6602.0
008420       문배철강   2740.0 2.93 0.30 1.78   961.0
111770       영원무역  38850.0 2.96 0.47 3.74 11762.0
047040       대우건설   4170.0 3.06 0.39 0.00  1245.0
002900        TYM   3485.0 3.08 0.48 3.74  1390.0
084010       대한제강  11730.0 3.08 0.29 4.05  4007.0
000070      삼양홀딩스  70000.0 3.09 0.27 5.08 22269.0
088350       한화생명   3115.0 3.13 0.17 5.03   954.0
123700        SJM   3365.0 3.14 0.29 4.94  1128.0
004980       성신양회   9110.0 3.16 0.40 4.12  2683.0
011760    현대코퍼레이션  21350.0 3.26 0.47 2.64  6968.0
016450  한세예스24홀딩스   4530.0 3.27 0.37 5.31  1437.0
227840 현대코퍼레이션홀딩스  11100.0 3.32 0.37 4.56  3307.0
078930         GS  48900.0 3.35 0.32 5.43 13737.0
460860       동국제강   9010.0 3.38 0.28 7.22  2869.0
010100     한국무브넥스   4165.0 3.39 0.49 1.90  1549.0
298690       에어부산   2445.0 3.39 1.72 0.00   811.0
000370     한화손해보험   5650.0 3.41 0.24 4.00  1465.0
007210         벽산   2175.0 3.41 0.42 2.98   591.0
001390      KG케미칼   4550.0 3.42 0.37 2.42  1446.0
014280       금강공업   5140.0 3.44 0.35 2.39  1458.0
036530     SNT홀딩스  23400.0 3.45 0.28 3.84  6041.0
005010        휴스틸   4430.0 3.48 0.25 5.59  1285.0
200880       서연이화  16340.0 3.55 0.63 0.97  5839.0
025000     KPX케미칼  47850.0 3.56 0.36 6.17 13643.0
023590       다우기술  18620.0 3.59 0.32 3.73  5237.0
007280       한국특강   1586.0 3.65 0.45 0.00   464.0
139130    DGB금융지주   8150.0 3.66 0.22 6.89  2180.0
016090         대현   1908.0 3.73 0.33 5.09   526.0
111110       호전실업   7000.0 3.74 0.43 4.30  1864.0
005830     DB손해보험 110500.0 3.76 0.64 4.86 28955.0
267290     경동도시가스  19480.0 3.83 0.28 4.39  5196.0
012630        HDC   9980.0 3.85 0.17 3.63  2147.0
003300      한일홀딩스  13740.0 3.93 0.27 6.02  3384.0
005390       신성통상   2395.0 3.94 0.77 2.19   579.0
001270       부국증권  26650.0 3.95 0.30 5.92  6420.0
006120    SK디스커버리  38200.0 3.95 0.25 4.43  9699.0
155660        DSR   4265.0 3.96 0.32 1.39  1093.0
004710     한솔테크닉스   5090.0 4.01 0.50 1.81  1376.0
378850     화승알앤에이   4125.0 4.05 0.87 0.97  1275.0
058730        다스코   4265.0 4.09 0.38 3.20   764.0
001750       한양증권  15290.0 4.11 0.30 7.13  2728.0
002460       HS화성   9280.0 4.13 0.23 5.26  2302.0
023350     한국종합기술   5380.0 4.20 0.36 1.86  1282.0
101140      인바이오젠   9340.0 4.21 0.63 0.00  2216.0
006980         우성  17540.0 4.23 0.26 1.65  4307.0
003090         대웅  21500.0 4.24 0.69 0.64  3692.0
004360         세방  14130.0 4.29 0.28 2.19  3195.0
057050      현대홈쇼핑  48800.0 4.29 0.28 5.48 11898.0
015230       대창단조   5390.0 4.31 0.55 3.19  1310.0
027410        BGF   3635.0 4.33 0.20 3.41   813.0
016590      신대양제지   5470.0 4.37 0.34 2.53  1359.0
024110       기업은행  14000.0 4.38 0.35 7.10  3162.0
138930    BNK금융지주   9520.0 4.40 0.26 6.08  1905.0
082640       동양생명   7970.0 4.44 0.41 5.19  1736.0
001450       현대해상  36050.0 4.45 0.44 6.09  7610.0
002310      아세아제지   8440.0 4.46 0.41 5.84  1857.0
316140     우리금융지주  15740.0 4.46 0.34 6.94  3231.0
032560      황금에스티   6030.0 4.47 0.30 2.36  1420.0
035510    신세계 I&C   9800.0 4.49 0.36 3.37  2316.0
018500       동원금속   1514.0 4.53 0.92 1.14   389.0
084870     TBH글로벌   1339.0 4.53 0.48 6.84   323.0
009180    한솔로지스틱스   2875.0 4.59 0.73 3.24   672.0
002810       삼영무역  12950.0 4.60 0.46 4.60  2840.0
000590      CS홀딩스  68200.0 4.62 0.26 0.72 15091.0
020000         한섬  17460.0 4.62 0.28 4.25  3818.0
006090       사조오양  10510.0 4.63 0.43 2.01  2154.0
010780     아이에스동서  24550.0 4.65 0.48 6.05  5338.0
317400     자이에스앤디   4780.0 4.65 0.44 3.20  1009.0
002030        아세아 257000.0 4.66 0.41 1.95 54991.0
183190     아세아시멘트  11580.0 4.67 0.40 2.36  2312.0
005820         원림  16270.0 4.74 0.29 2.95  3577.0
093050         LF  14520.0 4.75 0.26 5.09  2899.0
005810      풍산홀딩스  27100.0 4.76 0.38 5.01  5878.0
005870        휴니드   6690.0 4.77 0.53 0.00  1366.0
284740      쿠쿠홈시스  22300.0 4.77 0.66 3.36  4994.0
009770       삼정펄프  26550.0 4.78 0.30 3.75  5589.0
272450        진에어  10510.0 4.78 4.29 0.00  2494.0
003690       코리안리   7053.0 4.79 0.36 6.82  1655.0
007700     F&F홀딩스  14310.0 4.79 0.27 2.67  3130.0
145990        삼양사  49500.0 4.83 0.34 3.40 10647.0
005740   크라운해태홀딩스   6630.0 4.85 0.32 1.48  1391.0
100250      진양홀딩스   3165.0 4.85 0.49 6.11   675.0
069730      DSR제강   4400.0 4.89 0.32 1.36   899.0
009900       명신산업  13080.0 4.90 1.40 0.70  2909.0
175330     JB금융지주  14440.0 4.96 0.55 5.93  2907.0
018670       SK가스 179200.0 5.00 0.61 4.54 35241.0
129260       인터지스   2285.0 5.00 0.26 4.21   475.0
037710      광주신세계  29300.0 5.03 0.30 7.21  6065.0
001020     페이퍼코리아    762.0 5.04 0.49 0.00   161.0
017800     현대엘리베이  42650.0 5.04 1.21 9.30  8538.0
264900      크라운제과   9780.0 5.05 0.58 2.70  1834.0
058650      세아홀딩스 104600.0 5.06 0.19 3.76 21043.0
041650     상신브레이크   3705.0 5.08 0.35 2.98   726.0
009140       경인전자  21850.0 5.11 0.42 1.54  4445.0
002200     한국수출포장   2435.0 5.16 0.33 3.11   498.0
192400      쿠쿠홀딩스  22100.0 5.17 0.62 5.08  4187.0
111380       동인기연  19960.0 5.20 1.04 2.49  4321.0
072710      농심홀딩스  70700.0 5.21 0.31 3.32 14478.0
009070       KCTC   5760.0 5.24 0.52 1.49   897.0
010770      평화홀딩스   2970.0 5.25 0.41 5.03   569.0
029460        케이씨  20500.0 5.25 0.32 1.27  3907.0
086790     하나금융지주  64700.0 5.29 0.44 5.65 11380.0
000320      노루홀딩스  13440.0 5.31 0.33 3.88  2429.0
010960       삼호개발   3600.0 5.33 0.35 5.28   675.0
104700       한국철강   8500.0 5.34 0.43 4.27  1756.0
091810      티웨이항공   2570.0 5.39 3.64 0.00   506.0
025530     SJM홀딩스   3610.0 5.44 0.34 5.83   709.0
001500      현대차증권   8940.0 5.45 0.26 4.60  1595.0
006840      AK홀딩스  13580.0 5.45 0.32 1.39  2635.0
210540      디와이파워  13890.0 5.45 0.57 2.95  2491.0
016740         두올   3245.0 5.46 0.53 3.29   668.0
300720      한일시멘트  14550.0 5.46 0.59 5.96  2457.0
194370  제이에스코퍼레이션  15350.0 5.48 0.87 4.69  3499.0
001630     종근당홀딩스  53100.0 5.52 0.45 2.60  9744.0
001560       제일연마   8370.0 5.54 0.61 3.53  1536.0
088790         진도   1910.0 5.56 0.23 2.55   353.0
241560       두산밥캣  41200.0 5.59 0.86 3.11  9203.0
069260     TKG휴켐스  19050.0 5.61 0.90 5.08  3512.0
383220        F&F  57600.0 5.62 1.85 2.72 11144.0
006040       동원산업  33650.0 5.64 0.47 3.13  6237.0
089470    HDC현대EP   4390.0 5.64 0.37 3.27   759.0
071050     한국금융지주  73200.0 5.67 0.48 3.86 12100.0
000270         기아 112100.0 5.80 1.09 4.35 22168.0
001430    세아베스틸지주  18940.0 5.80 0.38 5.78  3576.0
030610       교보증권   5120.0 5.88 0.30 5.05   843.0
029530       신도리코  37500.0 5.94 0.33 3.96  6371.0
055550       신한지주  59800.0 5.95 0.46 4.39  8048.0
001720       신영증권  72900.0 5.99 0.38 5.62 11893.0
058860       KTis   2625.0 5.99 0.41 4.40   455.0
192080     더블유게임즈  46500.0 6.00 1.03 2.18  7635.0
092200       디아이씨   4550.0 6.01 1.65 0.00   954.0
034590     인천도시가스  25650.0 6.02 0.50 4.88  4251.0
001380      SG글로벌   2695.0 6.04 0.86 0.00   449.0
085620     미래에셋생명   5150.0 6.10 0.25 0.00   898.0
014580      태경비케이   4945.0 6.11 0.74 2.44   871.0
185750        종근당 111500.0 6.12 1.52 1.13 15941.0
005720         넥센   4660.0 6.21 0.22 2.59   778.0
005850        에스엘  37050.0 6.21 1.08 1.99  7285.0
002170       삼양통상  46900.0 6.23 0.31 3.11  7753.0
028050      삼성E&A  28550.0 6.25 1.36 0.00  3846.0
005380        현대차 249000.0 6.26 0.81 3.99 45703.0
000850       화천기공  29700.0 6.27 0.19 4.32  4801.0
004000     롯데정밀화학  46450.0 6.30 0.48 4.44  7147.0
012280       영화금속    864.0 6.31 0.70 2.19   145.0
035000       HS애드   6300.0 6.31 0.56 7.13  1000.0
089590       제주항공   9610.0 6.32 2.70 0.00  1650.0
014790     HL D&I   2710.0 6.34 0.24 0.00   370.0
010690         화신  10760.0 6.39 1.14 1.03  2274.0
016360       삼성증권  44750.0 6.44 0.53 5.57  6130.0
102260      동성케미컬   4305.0 6.46 0.55 4.50   687.0
060980      HL홀딩스  33400.0 6.47 0.32 5.90  5237.0
007590      동방아그로   6290.0 6.52 0.50 4.70   978.0
023000       삼원강재   2695.0 6.53 0.45 4.03   418.0
234080     JW생명과학  11900.0 6.53 1.15 4.21  1818.0
012330      현대모비스 220500.0 6.58 0.55 1.82 37639.0
067830    세이브존I&C   2210.0 6.58 0.19 1.26   361.0
016800        퍼시스  43950.0 6.67 0.84 2.41  7470.0
029780       삼성카드  42100.0 6.69 0.50 6.54  5711.0
294870  HDC현대산업개발  23000.0 6.71 0.38 3.89  2678.0
004170        신세계 151800.0 6.72 0.35 2.53 23574.0
002920       유성기업   2470.0 6.75 0.22 2.33   381.0
032640     LG유플러스  10030.0 6.75 0.50 6.65  1449.0
004840      DRB동일   5170.0 6.77 0.27 1.85   798.0
015860      일진홀딩스   3970.0 6.82 0.41 3.69   597.0
042670  HD현대인프라코어   7970.0 6.82 0.87 1.39  1159.0
017550      수산중공업   2140.0 6.85 0.73 0.49   298.0
105560       KB금융  87900.0 6.87 0.53 3.84 11580.0
034120        SBS  16780.0 6.89 0.38 2.78  2613.0
000880         한화  31200.0 6.90 0.24 2.77  3920.0
105630       한세실업  19650.0 6.91 1.21 2.54  2850.0
383800      LX홀딩스   7140.0 6.93 0.33 3.84  1015.0
003960       사조대림  68100.0 6.95 1.12 0.42 12123.0
000720       현대건설  33450.0 6.96 0.46 1.81  4767.0
2024-12-04 15:13:04,158 - INFO - 2024-08-31 00:00:00: Selected 179 stocks.
2024-12-04 15:13:04,159 - INFO - 2024-08-31 00:00:00: Portfolio Value = 19,689,892.69
2024-12-04 15:13:04,177 - INFO - Selected Stocks:
Ticker       Name    Close  PER  PBR  DIV     EPS
003650       미창석유  90800.0 2.76 0.36 3.22 31492.0
200880       서연이화  14770.0 2.79 0.50 1.23  5839.0
071320     지역난방공사  49050.0 2.82 0.26 0.00 16508.0
013580       계룡건설  14640.0 2.83 0.17 2.65  5334.0
007340    DN오토모티브  17846.0 2.84 0.69 3.31 31884.0
008420       문배철강   2510.0 2.88 0.29 1.81   961.0
123890     한국자산신탁   2975.0 2.89 0.36 7.19  1059.0
002780       진흥기업    858.0 2.95 0.50 0.00   311.0
123700        SJM   3370.0 2.95 0.27 5.26  1128.0
084010       대한제강  11720.0 3.01 0.28 4.15  4007.0
000400     롯데손해보험   2700.0 3.03 0.72 0.00   966.0
298690       에어부산   2445.0 3.06 1.55 0.00   811.0
011760    현대코퍼레이션  19320.0 3.08 0.45 2.80  6968.0
000070      삼양홀딩스  72700.0 3.14 0.27 5.00 22269.0
001940   KISCO홀딩스  18620.0 3.15 0.25 4.33  6602.0
460860       동국제강   8260.0 3.16 0.26 7.71  2869.0
016450  한세예스24홀딩스   4570.0 3.20 0.36 5.43  1437.0
088350       한화생명   2970.0 3.24 0.18 4.85   954.0
378850     화승알앤에이   4075.0 3.27 0.70 1.20  1275.0
001390      KG케미칼   4235.0 3.29 0.35 2.52  1446.0
047040       대우건설   4030.0 3.31 0.42 0.00  1245.0
227840 현대코퍼레이션홀딩스  10740.0 3.34 0.37 4.52  3307.0
004980       성신양회   8280.0 3.39 0.42 3.85  2683.0
111770       영원무역  37950.0 3.41 0.54 3.25 11762.0
007280       한국특강   1509.0 3.43 0.43 0.00   464.0
005010        휴스틸   4335.0 3.46 0.25 5.62  1285.0
025000     KPX케미칼  47900.0 3.51 0.36 6.26 13643.0
014280       금강공업   4685.0 3.52 0.36 2.34  1458.0
078930         GS  45150.0 3.55 0.34 5.13 13737.0
023590       다우기술  18060.0 3.62 0.33 3.69  5237.0
016090         대현   1880.0 3.65 0.33 5.21   526.0
267290     경동도시가스  18900.0 3.74 0.27 4.51  5196.0
004710     한솔테크닉스   4770.0 3.75 0.47 1.94  1376.0
005830     DB손해보험 116000.0 3.77 0.64 4.86 28955.0
111110       호전실업   7150.0 3.78 0.43 4.26  1864.0
007210         벽산   2175.0 3.80 0.47 2.67   591.0
139130    DGB금융지주   8380.0 3.80 0.23 6.64  2180.0
036530     SNT홀딩스  22500.0 3.89 0.32 3.40  6041.0
155660        DSR   4015.0 3.89 0.32 1.41  1093.0
000370     한화손해보험   5840.0 3.92 0.27 3.48  1465.0
018500       동원금속   1472.0 3.96 0.80 1.30   389.0
006120    SK디스커버리  35400.0 3.97 0.26 4.41  9699.0
006980         우성  15740.0 4.05 0.25 1.72  4307.0
002460       HS화성   9140.0 4.06 0.23 5.35  2302.0
016590      신대양제지   5650.0 4.07 0.32 2.71  1359.0
005390       신성통상   2170.0 4.10 0.81 2.11   579.0
001270       부국증권  27100.0 4.11 0.31 5.68  6420.0
003300      한일홀딩스  14350.0 4.11 0.28 5.75  3384.0
015230       대창단조   5120.0 4.14 0.53 3.32  1310.0
057050      현대홈쇼핑  47900.0 4.14 0.27 5.68 11898.0
084870     TBH글로벌   1419.0 4.17 0.45 7.42   323.0
023350     한국종합기술   4940.0 4.20 0.36 1.86  1282.0
101140      인바이오젠   9340.0 4.21 0.63 0.00  2216.0
272450        진에어  10590.0 4.25 3.82 0.00  2494.0
032560      황금에스티   5660.0 4.30 0.29 2.46  1420.0
009180    한솔로지스틱스   2410.0 4.32 0.68 3.45   672.0
035510    신세계 I&C   9470.0 4.32 0.34 3.50  2316.0
004360         세방  13550.0 4.38 0.29 2.14  3195.0
024110       기업은행  13810.0 4.43 0.35 7.03  3162.0
284740      쿠쿠홈시스  22200.0 4.44 0.62 3.61  4994.0
241560       두산밥캣  39800.0 4.46 0.69 3.90  9203.0
027410        BGF   3505.0 4.53 0.21 3.26   813.0
000590      CS홀딩스  67500.0 4.54 0.26 0.73 15091.0
009900       명신산업  11620.0 4.54 1.29 0.76  2909.0
005820         원림  16200.0 4.55 0.28 3.07  3577.0
010780     아이에스동서  24200.0 4.55 0.47 6.17  5338.0
002310      아세아제지   7690.0 4.57 0.42 5.70  1857.0
005810      풍산홀딩스  27500.0 4.58 0.37 5.19  5878.0
002810       삼영무역  12900.0 4.59 0.46 4.60  2840.0
194370  제이에스코퍼레이션  15070.0 4.63 0.74 5.56  3499.0
020000         한섬  16430.0 4.64 0.28 4.23  3818.0
012630        HDC  10950.0 4.65 0.20 3.01  2147.0
145990        삼양사  49450.0 4.65 0.33 3.54 10647.0
007700     F&F홀딩스  13740.0 4.66 0.27 2.74  3130.0
002030        아세아 251000.0 4.68 0.41 1.94 54991.0
005740   크라운해태홀딩스   5860.0 4.68 0.31 1.54  1391.0
100250      진양홀딩스   3175.0 4.69 0.47 6.32   675.0
001450       현대해상  34800.0 4.74 0.47 5.72  7610.0
009770       삼정펄프  26400.0 4.74 0.30 3.77  5589.0
010690         화신   9170.0 4.74 0.84 1.39  2274.0
001020     페이퍼코리아    774.0 4.75 0.46 0.00   161.0
092200       디아이씨   4050.0 4.75 1.31 0.00   954.0
111380       동인기연  17840.0 4.77 0.96 2.72  4321.0
317400     자이에스앤디   4270.0 4.79 0.46 3.10  1009.0
037710      광주신세계  29550.0 4.86 0.29 7.47  6065.0
104700       한국철강   8460.0 4.86 0.39 4.69  1756.0
129260       인터지스   2245.0 4.86 0.25 4.33   475.0
082640       동양생명   6540.0 4.88 0.45 4.72  1736.0
005870        휴니드   7370.0 4.89 0.54 0.00  1366.0
069730      DSR제강   4000.0 4.89 0.32 1.37   899.0
072710      농심홀딩스  67000.0 4.90 0.29 3.53 14478.0
316140     우리금융지주  16020.0 4.90 0.38 6.32  3231.0
